External_Id__c,Owner.External_Id__c,Status,FirstName,LastName,CreatedDate__c,ConvertedDate__c,Title,Salutation,LeadSource,Industry
W_Lead.726,W_User.10,Rejected,Albert,Moreno,2016-08-16 19:59:56,2017-01-23 19:59:56,Chief Design Engineer,Rev,Website,Hospitality
W_Lead.727,W_User.7,Approved,Raymond,Mitchell,2017-01-21 11:29:47,2017-02-20 11:29:47,Nurse,Rev,Referral,Food & Beverage
W_Lead.728,W_User.4,Working,Robert,Montgomery,2016-12-02 13:16:15,2017-03-27 13:16:15,Nurse,Dr,Data.com,Apparel
W_Lead.729,W_User.4,Pending,Craig,Grant,2016-08-30 03:00:21,2016-12-20 03:00:21,Accounting Assistant III,Mrs,Social Media,Consulting
W_Lead.730,W_User.14,Open,Gary,Bradley,2016-07-12 17:11:36,2016-12-05 17:11:36,Chemical Engineer,Rev,Referral,Entertainment
W_Lead.731,W_User.15,Draft,Earl,Daniels,2016-07-15 14:36:28,2016-12-08 14:36:28,Human Resources Manager,Honorable,Social Media,Insurance
W_Lead.732,W_User.3,Draft,John,Evans,2016-07-08 11:26:21,2016-08-12 11:26:21,Registered Nurse,Mrs,Cold Call,Food & Beverage
W_Lead.733,W_User.3,Archived,Gary,Medina,2017-01-30 14:05:55,2017-07-18 14:05:55,Staff Scientist,Rev,Partner,Banking
W_Lead.734,W_User.16,Working,Mark,Watkins,2016-11-27 20:40:12,2017-01-08 20:40:12,Senior Quality Engineer,Dr,Community,Chemicals
W_Lead.735,W_User.12,Qualified - Convert,Peter,Lawrence,2016-12-03 08:08:13,2017-04-20 08:08:13,Civil Engineer,Mrs,Referral,Biotechnology
W_Lead.736,W_User.11,Archived,Mark,Washington,2016-10-04 14:02:45,2016-12-25 14:02:45,VP Marketing,Ms,Social Media,Machinery
W_Lead.737,W_User.3,Submitted,Jimmy,Richards,2016-08-31 08:57:42,2016-12-24 08:57:42,Physical Therapy Assistant,Mrs,Website,Transportation
W_Lead.738,W_User.1,Submitted,George,Morrison,2016-09-05 15:38:51,2016-12-31 15:38:51,Budget/Accounting Analyst IV,Mrs,Referral,Consulting
W_Lead.739,W_User.10,Draft,Jerry,Cooper,2016-07-28 13:17:23,2016-10-02 13:17:23,VP Sales,Mrs,Referral,Consulting
W_Lead.740,W_User.16,Working,Fred,Reynolds,2017-01-06 17:32:07,2017-01-31 17:32:07,Structural Engineer,Mr,Cold Call,Machinery
W_Lead.741,W_User.13,Working,Jeremy,Gibson,2017-01-22 02:41:26,2017-03-17 02:41:26,Engineer III,Ms,Website,Entertainment
W_Lead.742,W_User.17,Working,Roy,Olson,2016-12-26 16:39:42,2017-01-24 16:39:42,Paralegal,Mrs,Partner,Environmental
W_Lead.743,W_User.17,Rejected,Louis,Smith,2016-11-09 03:39:13,2016-12-30 03:39:13,General Manager,Dr,Website,Communications
W_Lead.744,W_User.18,Archived,Nicholas,Day,2017-01-01 16:23:03,2017-05-13 16:23:03,Assistant Manager,Rev,Cold Call,Entertainment
W_Lead.745,W_User.8,Approved,Carlos,Morrison,2016-10-20 20:27:30,2017-05-02 20:27:30,Registered Nurse,Mrs,Inbound Call,Consulting
W_Lead.746,W_User.5,Submitted,Fred,Ruiz,2016-12-26 02:40:16,2017-06-06 02:40:16,Office Assistant II,Mr,Partner,Chemicals
W_Lead.747,W_User.10,Working,George,Fowler,2016-11-09 23:03:40,2016-12-02 23:03:40,Staff Accountant II,Honorable,Community,Food & Beverage
W_Lead.748,W_User.15,Qualified - Convert,Albert,Graham,2016-12-29 01:36:13,2017-01-25 01:36:13,Marketing Manager,Rev,Inbound Call,Banking
W_Lead.749,W_User.5,Submitted,Joseph,Gonzalez,2016-11-09 11:57:55,2016-12-07 11:57:55,Environmental Specialist,Rev,Social Media,Media
W_Lead.750,W_User.14,Submitted,Jerry,Hanson,2016-10-21 09:51:06,2017-01-10 09:51:06,Dental Hygienist,Rev,Marketing Event,Chemicals
W_Lead.751,W_User.13,Draft,Craig,Armstrong,2016-07-09 22:37:29,2017-01-19 22:37:29,Social Worker,Mrs,Inbound Call,Finance
W_Lead.752,W_User.13,Submitted,Wayne,George,2016-09-07 14:23:46,2016-12-29 14:23:46,Health Coach I,Dr,Community,Insurance
W_Lead.753,W_User.19,Rejected,Scott,Carpenter,2016-08-06 18:04:10,2017-02-20 18:04:10,Mechanical Systems Engineer,Honorable,Community,Government
W_Lead.754,W_User.9,Archived,Juan,Bryant,2016-08-28 05:35:18,2017-02-02 05:35:18,Sales Representative,Honorable,Marketing Event,Transportation
W_Lead.755,W_User.8,Draft,Gary,Parker,2016-11-09 04:19:54,2017-02-01 04:19:54,Physical Therapy Assistant,Honorable,Website,Entertainment
W_Lead.756,W_User.14,Approved,Martin,Larson,2016-07-20 07:04:02,2016-09-16 07:04:02,Human Resources Assistant III,Mr,Website,Engineering
W_Lead.757,W_User.11,Rejected,Daniel,Adams,2016-12-10 18:26:48,2017-05-05 18:26:48,Geological Engineer,Ms,Cold Call,Electronics
W_Lead.758,W_User.8,Working,Walter,Moreno,2016-12-10 15:22:56,2017-01-20 15:22:56,Structural Engineer,Dr,Cold Call,Finance
W_Lead.759,W_User.10,Archived,Keith,Bishop,2016-10-22 17:36:13,2016-12-02 17:36:13,Product Engineer,Honorable,Inbound Call,Technology
W_Lead.760,W_User.8,Draft,Alan,Gardner,2016-11-27 11:37:36,2017-01-04 11:37:36,Mechanical Systems Engineer,Ms,Website,Transportation
W_Lead.761,W_User.14,Draft,Craig,Kim,2016-07-24 06:49:51,2016-11-02 06:49:51,Database Administrator I,Ms,Social Media,Energy
W_Lead.762,W_User.15,Pending,Bobby,Young,2016-10-12 05:19:59,2017-01-22 05:19:59,Sales Representative,Mr,Inbound Call,Engineering
W_Lead.763,W_User.11,Open,Joshua,Bennett,2016-11-11 12:40:54,2017-01-11 12:40:54,Quality Control Specialist,Mrs,Referral,Transportation
W_Lead.764,W_User.16,Approved,Eric,Arnold,2016-09-03 20:36:13,2017-03-31 20:36:13,Legal Assistant,Mr,Community,Finance
W_Lead.765,W_User.17,Draft,Jose,Johnson,2016-09-25 17:32:26,2017-03-25 17:32:26,VP Marketing,Dr,Inbound Call,Apparel
W_Lead.766,W_User.17,Working,George,Berry,2016-08-28 16:52:01,2017-01-06 16:52:01,Recruiting Manager,Ms,Inbound Call,Energy
W_Lead.767,W_User.1,Open,Walter,Thomas,2017-01-09 15:17:23,2017-05-18 15:17:23,Environmental Tech,Mrs,Data.com,Food & Beverage
W_Lead.768,W_User.17,Qualified - Convert,Steven,Perez,2016-11-01 06:22:54,2016-12-27 06:22:54,Nurse,Dr,Social Media,Finance
W_Lead.769,W_User.8,Approved,Terry,Morrison,2016-11-13 21:09:00,2016-12-27 21:09:00,Accounting Assistant IV,Mrs,Community,Chemicals
W_Lead.770,W_User.7,Approved,Scott,Foster,2016-11-03 07:52:53,2017-04-08 07:52:53,Mechanical Systems Engineer,Ms,Community,Consulting
W_Lead.771,W_User.20,Archived,Ryan,Cole,2016-07-24 19:13:33,2017-02-08 19:13:33,VP Product Management,Ms,Cold Call,Media
W_Lead.772,W_User.14,Rejected,Jose,Perez,2016-11-05 10:24:31,2016-11-23 10:24:31,Senior Developer,Mrs,Referral,Environmental
W_Lead.773,W_User.9,Rejected,Justin,Warren,2016-08-08 03:53:03,2016-09-30 03:53:03,Software Test Engineer I,Ms,Social Media,Apparel
W_Lead.774,W_User.14,Submitted,Eugene,Burke,2016-12-01 18:22:09,2017-06-05 18:22:09,Administrative Officer,Honorable,Inbound Call,Media
W_Lead.775,W_User.18,Approved,Scott,Coleman,2016-12-05 20:40:21,2017-05-21 20:40:21,GIS Technical Architect,Rev,Marketing Event,Hospitality
W_Lead.776,W_User.10,Qualified - Convert,Stephen,Fields,2016-10-15 23:41:02,2017-03-21 23:41:02,Automation Specialist IV,Mr,Referral,Electronics
W_Lead.777,W_User.12,Qualified - Convert,Frank,Carter,2016-07-29 22:27:20,2016-08-27 22:27:20,Staff Accountant I,Rev,Partner,Machinery
W_Lead.778,W_User.10,Submitted,Ronald,Peters,2016-08-02 07:17:38,2017-01-21 07:17:38,Research Associate,Dr,Data.com,Food & Beverage
W_Lead.779,W_User.8,Approved,Douglas,Sanders,2016-09-06 10:55:33,2016-10-18 10:55:33,Dental Hygienist,Ms,Community,Consulting
W_Lead.780,W_User.9,Open,Steve,Richardson,2016-11-08 14:30:26,2017-06-06 14:30:26,Registered Nurse,Mrs,Community,Energy
W_Lead.781,W_User.9,Working,Lawrence,Moreno,2017-01-04 14:45:33,2017-05-25 14:45:33,Sales Representative,Mrs,Marketing Event,Entertainment
W_Lead.782,W_User.17,Rejected,Stephen,Wood,2016-12-24 10:54:32,2017-02-11 10:54:32,Junior Executive,Mr,Cold Call,Entertainment
W_Lead.783,W_User.20,Rejected,Howard,Allen,2016-11-11 22:19:28,2017-03-12 22:19:28,Physical Therapy Assistant,Ms,Website,Government
W_Lead.784,W_User.10,Qualified - Convert,Carlos,Wheeler,2016-07-19 19:57:56,2016-11-07 19:57:56,Financial Analyst,Ms,Data.com,Electronics
W_Lead.785,W_User.16,Submitted,Jerry,Mills,2016-12-20 03:49:57,2017-03-01 03:49:57,Editor,Mrs,Website,Technology
W_Lead.786,W_User.17,Pending,Michael,Wells,2017-01-24 12:20:59,2017-07-26 12:20:59,General Manager,Rev,Marketing Event,Chemicals
W_Lead.787,W_User.12,Qualified - Convert,Juan,Mitchell,2016-08-03 16:36:12,2017-01-21 16:36:12,Nurse,Honorable,Community,Energy
W_Lead.788,W_User.18,Working,Billy,Crawford,2017-01-09 20:05:50,2017-03-22 20:05:50,Operator,Dr,Partner,Hospitality
W_Lead.789,W_User.20,Open,Ralph,Owens,2016-07-30 13:12:01,2017-01-19 13:12:01,Structural Engineer,Dr,Marketing Event,Entertainment
W_Lead.790,W_User.9,Pending,Dennis,Holmes,2016-07-25 11:59:53,2017-02-10 11:59:53,Account Representative III,Honorable,Marketing Event,Machinery
W_Lead.791,W_User.12,Submitted,Louis,Rodriguez,2016-12-12 11:19:13,2017-03-14 11:19:13,Financial Analyst,Dr,Community,Electronics
W_Lead.792,W_User.9,Working,Steven,Cruz,2016-08-02 17:29:44,2016-08-21 17:29:44,Senior Editor,Mrs,Community,Energy
W_Lead.793,W_User.14,Rejected,Jeremy,Ferguson,2016-07-10 01:23:59,2016-12-21 01:23:59,Administrative Officer,Mr,Inbound Call,Food & Beverage
W_Lead.794,W_User.13,Working,Christopher,Butler,2016-12-26 12:26:42,2017-05-26 12:26:42,VP Sales,Mr,Community,Government
W_Lead.795,W_User.10,Approved,Robert,Kennedy,2016-07-28 22:09:37,2016-10-10 22:09:37,Web Designer IV,Mr,Partner,Media
W_Lead.796,W_User.20,Open,Harold,Gardner,2016-08-21 17:32:05,2017-01-03 17:32:05,VP Product Management,Mr,Cold Call,Electronics
W_Lead.797,W_User.20,Approved,Craig,Murphy,2016-11-04 04:17:43,2017-05-21 04:17:43,Tax Accountant,Mrs,Marketing Event,Transportation
W_Lead.798,W_User.7,Open,Mark,Pierce,2017-01-03 00:25:39,2017-02-21 00:25:39,Technical Writer,Honorable,Social Media,Chemicals
W_Lead.799,W_User.18,Working,Chris,Anderson,2016-08-19 15:10:30,2017-02-08 15:10:30,Food Chemist,Mrs,Website,Machinery
W_Lead.800,W_User.20,Submitted,Stephen,Robinson,2016-10-25 22:41:28,2017-02-14 22:41:28,General Manager,Rev,Marketing Event,Energy
W_Lead.801,W_User.8,Approved,Sean,Day,2016-10-09 20:29:35,2017-02-02 20:29:35,Media Manager III,Dr,Inbound Call,Finance
W_Lead.802,W_User.1,Pending,Peter,Lopez,2017-01-06 12:14:19,2017-05-24 12:14:19,Senior Developer,Rev,Partner,Entertainment
W_Lead.803,W_User.6,Rejected,Gerald,Rivera,2016-09-26 20:22:44,2017-01-21 20:22:44,Community Outreach Specialist,Mrs,Partner,Communications
W_Lead.804,W_User.4,Working,Terry,Carter,2016-08-16 15:29:56,2016-12-27 15:29:56,Computer Systems Analyst I,Rev,Website,Banking
W_Lead.805,W_User.17,Approved,Aaron,Hernandez,2017-01-13 17:41:44,2017-04-24 17:41:44,Account Representative IV,Honorable,Referral,Transportation
W_Lead.806,W_User.16,Rejected,Walter,Harvey,2016-07-20 03:13:54,2016-09-08 03:13:54,Social Worker,Honorable,Inbound Call,Communications
W_Lead.807,W_User.8,Working,Jesse,Fox,2016-09-12 18:27:54,2017-01-12 18:27:54,Graphic Designer,Mrs,Cold Call,Healthcare & Life Sciences
W_Lead.808,W_User.6,Draft,David,Watkins,2016-11-05 06:26:46,2017-04-01 06:26:46,VP Product Management,Mr,Referral,Machinery
W_Lead.809,W_User.11,Approved,Henry,Chavez,2016-08-05 02:25:30,2016-10-08 02:25:30,Safety Technician IV,Mr,Marketing Event,Energy
W_Lead.810,W_User.13,Draft,Donald,Jacobs,2016-10-08 17:47:06,2016-12-12 17:47:06,Assistant Manager,Rev,Marketing Event,Transportation
W_Lead.811,W_User.2,Working,Harry,Pierce,2016-12-01 04:59:26,2017-05-03 04:59:26,Staff Accountant II,Honorable,Referral,Environmental
W_Lead.812,W_User.17,Submitted,Jose,Hughes,2016-08-22 08:32:09,2016-11-07 08:32:09,Analyst Programmer,Dr,Community,Banking
W_Lead.813,W_User.6,Open,Thomas,Daniels,2016-11-28 10:12:13,2017-04-17 10:12:13,Speech Pathologist,Mr,Website,Machinery
W_Lead.814,W_User.4,Approved,Ronald,Howell,2016-08-31 03:31:12,2016-11-27 03:31:12,Quality Engineer,Dr,Cold Call,Machinery
W_Lead.815,W_User.16,Open,George,Lee,2016-07-11 02:35:04,2016-08-27 02:35:04,Financial Analyst,Dr,Cold Call,Energy
W_Lead.816,W_User.6,Approved,Shawn,Ryan,2017-01-18 02:28:01,2017-07-25 02:28:01,Physical Therapy Assistant,Mr,Social Media,Entertainment
W_Lead.817,W_User.19,Open,Lawrence,Carroll,2016-12-31 05:19:02,2017-06-23 05:19:02,Quality Control Specialist,Rev,Marketing Event,Government
W_Lead.818,W_User.17,Archived,Sean,Weaver,2016-10-07 04:33:48,2017-03-23 04:33:48,Geological Engineer,Ms,Community,Finance
W_Lead.819,W_User.8,Draft,Adam,Holmes,2016-12-11 02:21:22,2017-05-21 02:21:22,Developer III,Mr,Marketing Event,Engineering
W_Lead.820,W_User.12,Pending,Walter,Powell,2016-12-28 15:23:32,2017-04-16 15:23:32,Social Worker,Ms,Data.com,Finance
W_Lead.821,W_User.11,Working,Mark,Garza,2016-09-10 09:35:09,2017-02-13 09:35:09,Compensation Analyst,Ms,Website,Apparel
W_Lead.822,W_User.10,Approved,Clarence,Williamson,2016-10-02 09:37:12,2017-03-24 09:37:12,VP Quality Control,Dr,Data.com,Insurance
W_Lead.823,W_User.16,Working,Terry,Jordan,2016-07-31 00:18:39,2016-12-22 00:18:39,Automation Specialist IV,Mrs,Inbound Call,Communications
W_Lead.824,W_User.16,Approved,Jonathan,Daniels,2017-01-06 06:33:12,2017-05-07 06:33:12,Research Associate,Dr,Inbound Call,Chemicals
W_Lead.825,W_User.6,Qualified - Convert,Philip,Little,2016-07-23 05:33:44,2017-01-18 05:33:44,Cost Accountant,Ms,Marketing Event,Engineering
W_Lead.826,W_User.9,Submitted,Bruce,Wells,2017-01-10 12:03:10,2017-06-10 12:03:10,Senior Quality Engineer,Rev,Referral,Healthcare & Life Sciences
W_Lead.827,W_User.18,Approved,Larry,Hunt,2016-11-09 16:10:43,2017-04-09 16:10:43,Geologist I,Mr,Marketing Event,Media
W_Lead.828,W_User.13,Rejected,Robert,Stanley,2016-07-02 17:26:59,2016-11-23 17:26:59,Automation Specialist IV,Ms,Community,Communications
W_Lead.829,W_User.17,Rejected,Keith,Day,2016-08-02 05:45:31,2016-12-25 05:45:31,General Manager,Rev,Partner,Consulting
W_Lead.830,W_User.7,Draft,Clarence,Warren,2016-07-07 04:55:22,2016-11-07 04:55:22,Data Coordiator,Rev,Cold Call,Communications
W_Lead.831,W_User.12,Submitted,Jason,Myers,2016-11-12 18:12:50,2017-01-01 18:12:50,Director of Sales,Dr,Cold Call,Transportation
W_Lead.832,W_User.4,Pending,Sean,Mcdonald,2016-07-11 19:40:49,2016-10-31 19:40:49,Human Resources Manager,Mrs,Website,Biotechnology
W_Lead.833,W_User.9,Archived,Mark,Carroll,2016-12-08 15:32:28,2017-03-22 15:32:28,Internal Auditor,Ms,Inbound Call,Agriculture
W_Lead.834,W_User.10,Working,Craig,Perry,2016-08-30 14:05:51,2016-10-06 14:05:51,Assistant Professor,Mrs,Data.com,Apparel
W_Lead.835,W_User.20,Approved,Eugene,Kelley,2016-08-06 20:29:34,2016-12-25 20:29:34,Nuclear Power Engineer,Rev,Website,Government
W_Lead.836,W_User.9,Submitted,Matthew,Jacobs,2016-08-01 13:03:33,2016-12-14 13:03:33,General Manager,Mr,Partner,Communications
W_Lead.837,W_User.10,Submitted,Ralph,Gibson,2016-12-03 01:48:57,2017-05-09 01:48:57,General Manager,Rev,Social Media,Government
W_Lead.838,W_User.17,Archived,Carlos,Fields,2016-09-03 21:53:17,2017-03-01 21:53:17,Desktop Support Technician,Rev,Community,Media
W_Lead.839,W_User.16,Open,Richard,Jordan,2016-09-24 21:23:02,2016-10-19 21:23:02,VP Marketing,Rev,Social Media,Engineering
W_Lead.840,W_User.12,Qualified - Convert,Gregory,Murphy,2016-07-23 22:00:02,2016-10-06 22:00:02,Marketing Assistant,Dr,Referral,Hospitality
W_Lead.841,W_User.14,Open,Steve,Jones,2016-10-25 00:19:53,2017-03-20 00:19:53,Physical Therapy Assistant,Rev,Community,Agriculture
W_Lead.842,W_User.12,Working,Donald,Bailey,2016-12-18 01:27:00,2017-01-29 01:27:00,Civil Engineer,Honorable,Partner,Finance
W_Lead.843,W_User.14,Open,George,Baker,2016-10-04 03:17:06,2017-02-01 03:17:06,Human Resources Manager,Rev,Website,Government
W_Lead.844,W_User.4,Submitted,Dennis,Crawford,2016-11-03 00:07:19,2016-12-11 00:07:19,General Manager,Mr,Marketing Event,Media
W_Lead.845,W_User.3,Pending,Edward,Patterson,2016-12-03 23:14:52,2017-04-27 23:14:52,Professor,Ms,Marketing Event,Biotechnology
W_Lead.846,W_User.9,Qualified - Convert,David,Rogers,2016-08-10 10:39:09,2017-02-15 10:39:09,Food Chemist,Rev,Community,Machinery
W_Lead.847,W_User.3,Rejected,Martin,Hernandez,2016-10-03 19:32:21,2017-04-18 19:32:21,Recruiting Manager,Ms,Data.com,Engineering
W_Lead.848,W_User.12,Open,Daniel,Wilson,2016-12-26 00:28:23,2017-02-28 00:28:23,VP Sales,Honorable,Community,Entertainment
W_Lead.849,W_User.4,Qualified - Convert,Phillip,Foster,2016-10-17 07:54:03,2017-02-26 07:54:03,Geological Engineer,Dr,Cold Call,Energy
W_Lead.850,W_User.14,Draft,Todd,Reyes,2016-07-03 04:23:39,2017-01-29 04:23:39,Help Desk Technician,Mr,Social Media,Engineering
W_Lead.851,W_User.10,Working,Harry,Henderson,2016-11-15 02:15:01,2017-02-20 02:15:01,Nuclear Power Engineer,Mrs,Community,Electronics
W_Lead.852,W_User.16,Submitted,Samuel,Gray,2016-12-05 10:17:16,2016-12-22 10:17:16,Structural Analysis Engineer,Mrs,Referral,Technology
W_Lead.853,W_User.13,Submitted,Christopher,Phillips,2016-08-21 06:24:05,2016-12-04 06:24:05,Safety Technician IV,Mrs,Data.com,Machinery
W_Lead.854,W_User.3,Rejected,Anthony,Martin,2016-10-28 17:19:22,2017-03-18 17:19:22,Analog Circuit Design manager,Dr,Partner,Healthcare & Life Sciences
W_Lead.855,W_User.14,Archived,Charles,Burke,2016-12-09 05:47:18,2017-04-25 05:47:18,Compensation Analyst,Dr,Cold Call,Finance
W_Lead.856,W_User.8,Draft,Samuel,Hudson,2017-01-25 07:49:55,2017-03-10 07:49:55,Product Engineer,Mr,Partner,Food & Beverage
W_Lead.857,W_User.6,Draft,Kevin,Ward,2016-11-14 19:16:29,2017-05-08 19:16:29,Junior Executive,Honorable,Marketing Event,Consulting
W_Lead.858,W_User.5,Archived,Jose,Bowman,2016-08-01 07:09:27,2017-02-09 07:09:27,Software Consultant,Ms,Social Media,Environmental
W_Lead.859,W_User.19,Draft,Donald,Gutierrez,2016-08-04 07:48:54,2016-08-27 07:48:54,Administrative Officer,Mrs,Community,Agriculture
W_Lead.860,W_User.16,Rejected,Shawn,Wells,2016-11-13 21:35:18,2016-12-21 21:35:18,Marketing Assistant,Ms,Community,Healthcare & Life Sciences
W_Lead.861,W_User.3,Open,Donald,Lynch,2016-12-04 07:32:17,2017-02-11 07:32:17,Design Engineer,Honorable,Cold Call,Insurance
W_Lead.862,W_User.4,Open,Jose,Day,2016-08-18 21:34:45,2017-02-03 21:34:45,Help Desk Operator,Rev,Partner,Agriculture
W_Lead.863,W_User.12,Pending,Bruce,Wheeler,2016-11-07 01:39:33,2016-12-23 01:39:33,Accounting Assistant III,Mrs,Social Media,Technology
W_Lead.864,W_User.11,Open,Andrew,Campbell,2016-08-24 21:29:55,2016-10-22 21:29:55,Marketing Manager,Mr,Referral,Electronics
W_Lead.865,W_User.10,Archived,Joshua,Lewis,2016-11-16 09:33:17,2017-04-15 09:33:17,Data Coordiator,Honorable,Website,Chemicals
W_Lead.866,W_User.11,Submitted,Kenneth,Hicks,2016-07-02 05:15:20,2016-08-26 05:15:20,Software Consultant,Mr,Social Media,Healthcare & Life Sciences
W_Lead.867,W_User.15,Qualified - Convert,Billy,Carroll,2016-07-01 23:23:42,2016-10-29 23:23:42,Database Administrator III,Mrs,Community,Communications
W_Lead.868,W_User.4,Draft,Kevin,Hart,2016-08-27 01:20:53,2017-03-11 01:20:53,VP Marketing,Dr,Referral,Energy
W_Lead.869,W_User.14,Archived,Albert,Peters,2016-08-25 13:19:59,2016-09-20 13:19:59,Help Desk Technician,Dr,Website,Machinery
W_Lead.870,W_User.6,Qualified - Convert,Daniel,Willis,2016-07-21 16:01:56,2016-10-26 16:01:56,Cost Accountant,Rev,Partner,Entertainment
W_Lead.871,W_User.10,Rejected,Raymond,Gonzalez,2017-01-25 02:26:39,2017-05-30 02:26:39,Software Engineer IV,Dr,Marketing Event,Media
W_Lead.872,W_User.6,Submitted,Mark,Martin,2017-01-01 20:26:10,2017-05-19 20:26:10,Cost Accountant,Mr,Website,Entertainment
W_Lead.873,W_User.8,Draft,Victor,Stewart,2016-09-13 02:42:51,2016-11-13 02:42:51,Teacher,Mr,Partner,Food & Beverage
W_Lead.874,W_User.6,Open,Patrick,Mendoza,2016-08-08 22:16:58,2017-01-01 22:16:58,Geological Engineer,Mr,Partner,Transportation
W_Lead.875,W_User.4,Draft,Richard,Cook,2016-08-13 01:26:38,2017-03-05 01:26:38,Nurse Practicioner,Dr,Partner,Consulting
W_Lead.876,W_User.5,Rejected,Phillip,Perry,2016-11-01 03:52:29,2017-03-03 03:52:29,Help Desk Operator,Rev,Inbound Call,Agriculture
W_Lead.877,W_User.16,Open,Jeffrey,Edwards,2016-11-03 01:41:02,2017-04-10 01:41:02,Biostatistician II,Ms,Partner,Environmental
W_Lead.878,W_User.1,Draft,Aaron,Henderson,2016-07-10 09:43:29,2016-09-27 09:43:29,Quality Control Specialist,Rev,Partner,Chemicals
W_Lead.879,W_User.16,Submitted,Anthony,Clark,2016-12-04 20:45:58,2017-06-18 20:45:58,Help Desk Technician,Dr,Inbound Call,Communications
W_Lead.880,W_User.18,Draft,Jimmy,Collins,2016-07-12 04:39:24,2016-11-06 04:39:24,Structural Analysis Engineer,Honorable,Cold Call,Communications
W_Lead.881,W_User.19,Draft,Robert,Collins,2016-10-05 09:13:14,2017-04-26 09:13:14,Sales Associate,Ms,Partner,Consulting
W_Lead.882,W_User.2,Archived,Patrick,Schmidt,2016-10-17 11:47:24,2017-03-02 11:47:24,Web Developer I,Mr,Marketing Event,Finance
W_Lead.883,W_User.4,Archived,Jeffrey,White,2016-07-27 08:36:28,2017-01-31 08:36:28,Systems Administrator IV,Rev,Inbound Call,Energy
W_Lead.884,W_User.3,Rejected,Martin,Willis,2016-11-15 10:25:57,2017-03-26 10:25:57,Staff Scientist,Ms,Website,Environmental
W_Lead.885,W_User.12,Draft,Martin,Evans,2016-07-23 10:16:31,2016-11-10 10:16:31,Cost Accountant,Rev,Cold Call,Technology
W_Lead.886,W_User.17,Qualified - Convert,Lawrence,Bennett,2016-08-05 05:22:58,2017-01-08 05:22:58,Nuclear Power Engineer,Mrs,Website,Technology
W_Lead.887,W_User.15,Rejected,Louis,Richardson,2016-10-06 22:48:37,2016-12-14 22:48:37,Administrative Officer,Mrs,Website,Technology
W_Lead.888,W_User.11,Open,Bruce,Richards,2016-07-08 12:10:12,2016-12-18 12:10:12,Research Associate,Mr,Community,Hospitality
W_Lead.889,W_User.5,Rejected,Louis,Mendoza,2016-11-10 09:12:46,2017-05-04 09:12:46,Human Resources Manager,Ms,Inbound Call,Environmental
W_Lead.890,W_User.8,Draft,Keith,Parker,2017-01-10 12:25:40,2017-03-15 12:25:40,Nuclear Power Engineer,Ms,Community,Entertainment
W_Lead.891,W_User.17,Qualified - Convert,Benjamin,Oliver,2016-07-17 21:19:12,2017-01-04 21:19:12,VP Product Management,Dr,Community,Apparel
W_Lead.892,W_User.4,Approved,Bobby,Hunter,2016-08-13 23:41:11,2016-09-07 23:41:11,Programmer I,Honorable,Marketing Event,Transportation
W_Lead.893,W_User.16,Working,Patrick,Bradley,2016-07-17 14:55:57,2016-08-13 14:55:57,Information Systems Manager,Mrs,Referral,Transportation
W_Lead.894,W_User.14,Archived,Sean,Tucker,2016-12-04 15:27:17,2017-02-25 15:27:17,Community Outreach Specialist,Honorable,Website,Consulting
W_Lead.895,W_User.14,Rejected,Eric,Stone,2016-12-13 03:29:48,2017-01-08 03:29:48,Librarian,Mrs,Website,Media
W_Lead.896,W_User.2,Submitted,Timothy,Taylor,2016-11-14 06:49:34,2016-12-31 06:49:34,Geological Engineer,Ms,Community,Insurance
W_Lead.897,W_User.3,Working,Sean,Mitchell,2016-07-07 21:26:02,2017-02-01 21:26:02,Research Associate,Ms,Marketing Event,Healthcare & Life Sciences
W_Lead.898,W_User.4,Qualified - Convert,Samuel,Carter,2017-01-27 16:03:34,2017-04-17 16:03:34,Pharmacist,Ms,Partner,Healthcare & Life Sciences
W_Lead.899,W_User.7,Archived,Joseph,Fowler,2016-07-24 03:15:24,2016-12-22 03:15:24,VP Marketing,Dr,Community,Government
W_Lead.900,W_User.10,Draft,William,Vasquez,2017-01-07 06:49:44,2017-02-11 06:49:44,Safety Technician II,Mrs,Data.com,Energy
W_Lead.901,W_User.12,Archived,Donald,Ray,2016-12-06 06:02:03,2017-06-21 06:02:03,Software Consultant,Rev,Website,Finance
W_Lead.902,W_User.1,Working,Douglas,Brooks,2016-09-23 14:41:24,2017-03-03 14:41:24,Geologist I,Mr,Marketing Event,Entertainment
W_Lead.903,W_User.4,Working,Shawn,Oliver,2016-10-26 04:13:50,2017-03-12 04:13:50,Nurse Practicioner,Mrs,Cold Call,Electronics
W_Lead.904,W_User.10,Pending,Ernest,Robinson,2016-11-19 16:36:41,2017-04-03 16:36:41,Media Manager III,Mrs,Referral,Energy
W_Lead.905,W_User.15,Open,Ernest,Phillips,2017-01-06 20:01:41,2017-07-17 20:01:41,Research Assistant II,Dr,Data.com,Banking
W_Lead.906,W_User.4,Open,Billy,Williamson,2016-07-26 14:27:58,2016-08-30 14:27:58,VP Accounting,Ms,Marketing Event,Electronics
W_Lead.907,W_User.19,Submitted,Carl,Harper,2016-11-24 21:58:47,2017-04-18 21:58:47,Software Consultant,Dr,Community,Electronics
W_Lead.908,W_User.19,Archived,Ronald,Webb,2016-09-03 14:07:24,2016-11-28 14:07:24,Environmental Specialist,Ms,Referral,Energy
