ConvertedOpportunity.External_Id__c,LeadSource,ConvertedAccount.External_Id__c,Owner.External_Id__c,ConvertedDate__c,CreatedDate__c,External_Id__c,Status,IsConverted,ConvertedContact.External_Id__c,FirstName,LastName,Company,Industry,State,IsUnreadByOwner,Rating
W_Opportunity.77869,Fields Sales,W_Account.5962,W_Sales_User.16,2015-08-21,2015-07-07 00:00:00,W_Lead.797,Qualified - Convert,true,W_Contact.5962,Christine,Garza,Group 1 Automotive,Education,WV,false,Hot
,Reseller,,W_Sales_User.17,,2015-10-24 00:00:00,W_Lead.798,Rejected,false,,Bradley,Miller,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-05-14 00:00:00,W_Lead.799,Archived,false,,Jennifer,Mcdaniel,,,,true,Warm
,Reseller,,W_Sales_User.5,,2015-12-18 00:00:00,W_Lead.800,New,false,,Christopher,Sandoval,,,,true,Hot
,Reseller,,W_Sales_User.10,,2015-10-03 00:00:00,W_Lead.801,Contacted,false,,Brian,Mathews,,,,false,Cool
,Fields Sales,,W_Sales_User.10,,2016-10-02 00:00:00,W_Lead.802,Rejected,false,,Todd,Horn,,,,false,Cool
,Reseller,,W_Sales_User.10,,2016-01-28 00:00:00,W_Lead.803,Archived,false,,Andre,Nelson,,,,true,Cool
,Reseller,,W_Sales_User.4,,2015-12-22 00:00:00,W_Lead.804,Open,false,,Jacob,Johnson,,,,false,Hot
,Reseller,,W_Sales_User.2,,2015-12-16 00:00:00,W_Lead.805,Approved,false,,Debbie,Vargas,,,,true,Hot
,Telesales,,W_Sales_User.3,,2016-01-29 00:00:00,W_Lead.806,Archived,false,,Brooke,Garrison,,,,true,Warm
,Reseller,,W_Sales_User.11,,2016-01-05 00:00:00,W_Lead.807,Pending,false,,Amber,Miller,,,,false,Hot
,Reseller,,W_Sales_User.9,,2017-02-01 00:00:00,W_Lead.808,Open,false,,Sherry,Sandoval,,,,true,Warm
,Reseller,,W_Sales_User.4,,2015-10-24 00:00:00,W_Lead.809,Pending,false,,Daniel,Simmons,,,,true,Hot
W_Opportunity.44669,Reseller,W_Account.6063,W_Sales_User.9,2016-11-24,2016-10-26 00:00:00,W_Lead.810,Qualified - Convert,true,W_Contact.6063,Timothy,Rivera,Mercury Data Group,Biotechnology,WY,false,Hot
,Reseller,,W_Sales_User.1,,2016-07-28 00:00:00,W_Lead.811,Working,false,,Adam,Lopez,,,,true,Warm
,Reseller,,W_Sales_User.13,,2015-11-28 00:00:00,W_Lead.812,Rejected,false,,Jonathan,Green,,,,true,Cool
W_Opportunity.47902,Fields Sales,W_Account.6071,W_Sales_User.14,2017-07-29,2017-04-10 00:00:00,W_Lead.813,Qualified - Convert,true,W_Contact.6071,Cody,Garrett,Certek Software Designs Inc,Education,VA,false,Hot
,Reseller,,W_Sales_User.15,,2017-02-24 00:00:00,W_Lead.814,Draft,false,,Kelly,Sanchez,,,,true,Hot
,Reseller,,W_Sales_User.13,,2015-09-08 00:00:00,W_Lead.815,Submitted,false,,Sylvia,Hunter,,,,true,Cool
,Reseller,,W_Sales_User.13,,2015-12-08 00:00:00,W_Lead.816,Draft,false,,Mark,Jones,,,,true,Warm
,Reseller,,W_Sales_User.13,,2017-01-30 00:00:00,W_Lead.817,Submitted,false,,Jennifer,Davis,,,,true,Cool
,Reseller,,W_Sales_User.15,,2016-09-12 00:00:00,W_Lead.818,Rejected,false,,Cheryl,Roth,,,,false,Warm
,Reseller,,W_Sales_User.7,,2016-01-18 00:00:00,W_Lead.819,Approved,false,,Jeffrey,Leon,,,,false,Warm
,Other,,W_Sales_User.10,,2016-11-05 00:00:00,W_Lead.820,Submitted,false,,Ryan,Hoffman,,,,true,Cool
,Reseller,,W_Sales_User.8,,2017-03-13 00:00:00,W_Lead.821,Open,false,,Amanda,Schneider,,,,true,Cool
,Fields Sales,,W_Sales_User.12,,2016-01-07 00:00:00,W_Lead.822,Rejected,false,,Ashley,Townsend,,,,true,Warm
,Reseller,,W_Sales_User.15,,2016-09-30 00:00:00,W_Lead.823,Draft,false,,Duane,Willis,,,,false,Hot
,Reseller,,W_Sales_User.15,,2017-03-17 00:00:00,W_Lead.824,Open,false,,William,Chandler,,,,false,Warm
,Fields Sales,,W_Sales_User.11,,2017-03-01 00:00:00,W_Lead.825,Submitted,false,,Michael,Powell,,,,true,Cool
,Reseller,,W_Sales_User.10,,2015-07-20 00:00:00,W_Lead.826,Open,false,,William,Williams,,,,false,Warm
,Reseller,,W_Sales_User.15,,2016-06-14 00:00:00,W_Lead.827,Working,false,,Abigail,Johnson,,,,false,Warm
,Reseller,,W_Sales_User.15,,2016-06-25 00:00:00,W_Lead.828,Working,false,,Melissa,Larson,,,,true,Warm
,Other,,W_Sales_User.7,,2017-02-21 00:00:00,W_Lead.829,Working,false,,Jonathan,White,,,,true,Hot
,Fields Sales,,W_Sales_User.6,,2016-12-04 00:00:00,W_Lead.830,Approved,false,,Roberto,Reese,,,,true,Hot
,Reseller,,W_Sales_User.5,,2016-10-25 00:00:00,W_Lead.831,Contacted,false,,Ralph,Walton,,,,false,Warm
,Fields Sales,,W_Sales_User.9,,2016-01-15 00:00:00,W_Lead.832,Working,false,,Raymond,Waters,,,,false,Hot
,Reseller,,W_Sales_User.9,,2016-01-02 00:00:00,W_Lead.833,Draft,false,,Brittany,Martin,,,,true,Cool
,Reseller,,W_Sales_User.7,,2015-06-11 00:00:00,W_Lead.834,Archived,false,,Kristen,Singh,,,,false,Hot
,Fields Sales,,W_Sales_User.6,,2016-09-01 00:00:00,W_Lead.835,Submitted,false,,Susan,Daniel,,,,true,Cool
,Fields Sales,,W_Sales_User.1,,2015-09-22 00:00:00,W_Lead.836,Approved,false,,Melissa,Gross,,,,true,Hot
W_Opportunity.35140,Reseller,W_Account.6172,W_Sales_User.9,2017-02-08,2016-12-24 00:00:00,W_Lead.837,Qualified - Convert,true,W_Contact.6172,Tiffany,Ortiz,Feeley & Driscoll,Engineering,ID,false,Cool
W_Opportunity.40617,Reseller,W_Account.6200,W_Sales_User.10,2017-05-28,2017-05-20 00:00:00,W_Lead.838,Qualified - Convert,true,W_Contact.6200,Shannon,Hoover,Lambda Technologies,Agriculture,IN,false,Warm
W_Opportunity.42417,Fields Sales,W_Account.6209,W_Sales_User.2,2015-11-07,2015-09-08 00:00:00,W_Lead.839,Qualified - Convert,true,W_Contact.6209,David,Chan,SLP InfoWare,Media,ID,false,Cool
,Reseller,,W_Sales_User.17,,2016-10-20 00:00:00,W_Lead.840,Draft,false,,Kevin,David,,,,false,Warm
,Fields Sales,,W_Sales_User.13,,2015-08-20 00:00:00,W_Lead.841,Open,false,,Kiara,Martin,,,,true,Warm
,Reseller,,W_Sales_User.13,,2017-01-05 00:00:00,W_Lead.842,Open,false,,Jennifer,Rodriguez,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2016-12-20 00:00:00,W_Lead.843,Working,false,,Isaac,Beck,,,,false,Warm
,Reseller,,W_Sales_User.14,,2017-04-12 00:00:00,W_Lead.844,Working,false,,Jamie,Marshall,,,,false,Warm
,Other,,W_Sales_User.10,,2015-06-23 00:00:00,W_Lead.845,Draft,false,,Michael,Smith,,,,true,Warm
,Fields Sales,,W_Sales_User.15,,2016-09-26 00:00:00,W_Lead.846,New,false,,Christopher,Weber,,,,true,Warm
,Reseller,,W_Sales_User.11,,2016-12-26 00:00:00,W_Lead.847,Archived,false,,Cynthia,Ryan,,,,true,Hot
,Reseller,,W_Sales_User.17,,2015-10-24 00:00:00,W_Lead.848,Submitted,false,,Melinda,Atkinson,,,,true,Cool
,Reseller,,W_Sales_User.17,,2015-08-17 00:00:00,W_Lead.849,New,false,,Austin,Wilkerson,,,,true,Hot
,Reseller,,W_Sales_User.8,,2015-06-30 00:00:00,W_Lead.850,New,false,,Denise,Woods,,,,false,Warm
,Fields Sales,,W_Sales_User.7,,2017-02-10 00:00:00,W_Lead.851,Open,false,,Amanda,Barker,,,,false,Warm
,Reseller,,W_Sales_User.8,,2017-03-20 00:00:00,W_Lead.852,Archived,false,,Lisa,Donovan,,,,false,Warm
,Fields Sales,,W_Sales_User.5,,2015-12-12 00:00:00,W_Lead.853,Open,false,,Elijah,Leonard,,,,false,Hot
,Other,,W_Sales_User.5,,2016-11-24 00:00:00,W_Lead.854,Approved,false,,Gabriela,Hernandez,,,,false,Warm
,Fields Sales,,W_Sales_User.6,,2016-03-11 00:00:00,W_Lead.855,New,false,,Olivia,Flores,,,,true,Cool
,Reseller,,W_Sales_User.5,,2015-09-25 00:00:00,W_Lead.856,Approved,false,,Thomas,Perez,,,,true,Hot
,Reseller,,W_Sales_User.10,,2016-01-17 00:00:00,W_Lead.857,New,false,,John,Campbell,,,,false,Warm
,Fields Sales,,W_Sales_User.2,,2015-10-17 00:00:00,W_Lead.858,Open,false,,Whitney,Campbell,,,,false,Cool
,Fields Sales,,W_Sales_User.10,,2016-04-15 00:00:00,W_Lead.859,Working,false,,Bonnie,Jones,,,,true,Hot
,Reseller,,W_Sales_User.10,,2016-11-30 00:00:00,W_Lead.860,Archived,false,,Nathan,Campbell,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2016-04-12 00:00:00,W_Lead.861,Contacted,false,,Wendy,Sharp,,,,true,Warm
,Fields Sales,,W_Sales_User.2,,2017-02-20 00:00:00,W_Lead.862,Draft,false,,Erik,Riley,,,,true,Hot
,Fields Sales,,W_Sales_User.2,,2016-04-22 00:00:00,W_Lead.863,Open,false,,Linda,Guerrero,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2017-02-08 00:00:00,W_Lead.864,Working,false,,Nicholas,Willis,,,,true,Cool
,Fields Sales,,W_Sales_User.8,,2016-03-05 00:00:00,W_Lead.865,Approved,false,,Sean,Davis,,,,true,Hot
W_Opportunity.57863,Reseller,W_Account.6419,W_Sales_User.12,2016-02-11,2015-10-26 00:00:00,W_Lead.866,Qualified - Convert,true,W_Contact.6419,Megan,Thomas,Asset International,Shipping,KY,false,Hot
,Fields Sales,,W_Sales_User.15,,2016-01-06 00:00:00,W_Lead.867,Working,false,,James,Galvan,,,,true,Warm
,Fields Sales,,W_Sales_User.7,,2016-06-29 00:00:00,W_Lead.868,Submitted,false,,Tiffany,Sloan,,,,false,Cool
,Reseller,,W_Sales_User.8,,2015-10-24 00:00:00,W_Lead.869,Working,false,,Paul,Gonzalez,,,,true,Warm
,Fields Sales,,W_Sales_User.13,,2017-01-25 00:00:00,W_Lead.870,Working,false,,Tina,Alvarez,,,,false,Hot
,Fields Sales,,W_Sales_User.9,,2017-01-05 00:00:00,W_Lead.871,New,false,,Brian,Clay,,,,true,Hot
W_Opportunity.74912,Fields Sales,W_Account.6488,W_Sales_User.12,2015-09-05,2015-07-05 00:00:00,W_Lead.872,Qualified - Convert,true,W_Contact.6488,Molly,Martinez,BKM Enterprises,Shipping,TN,false,Cool
,Reseller,,W_Sales_User.8,,2016-04-06 00:00:00,W_Lead.873,Working,false,,Brandon,Durham,,,,false,Hot
,Reseller,,W_Sales_User.14,,2015-05-24 00:00:00,W_Lead.874,Open,false,,Jessica,Baker,,,,true,Warm
,Fields Sales,,W_Sales_User.8,,2015-07-26 00:00:00,W_Lead.875,Draft,false,,David,Watts,,,,true,Hot
,Fields Sales,,W_Sales_User.2,,2016-04-19 00:00:00,W_Lead.876,Rejected,false,,David,Black,,,,true,Warm
,Reseller,,W_Sales_User.7,,2016-12-26 00:00:00,W_Lead.877,Open,false,,Rebecca,Ritter,,,,true,Hot
,Reseller,,W_Sales_User.6,,2015-05-20 00:00:00,W_Lead.878,Working,false,,Brandy,Rodriguez,,,,false,Warm
,Reseller,,W_Sales_User.6,,2016-10-12 00:00:00,W_Lead.879,Archived,false,,Rose,Nelson,,,,false,Hot
,Reseller,,W_Sales_User.2,,2016-12-12 00:00:00,W_Lead.880,Open,false,,Samuel,Malone,,,,false,Hot
,Fields Sales,,W_Sales_User.8,,2015-12-11 00:00:00,W_Lead.881,Archived,false,,Carla,Fields,,,,true,Warm
W_Opportunity.25160,Other,W_Account.6537,W_Sales_User.1,2016-10-14,2016-07-20 00:00:00,W_Lead.882,Qualified - Convert,true,W_Contact.6537,Diana,Tran,ElderCare Insurance,Food & Beverage,AZ,false,Hot
,Fields Sales,,W_Sales_User.9,,2016-02-06 00:00:00,W_Lead.883,Open,false,,Michael,Mcdonald,,,,false,Warm
,Fields Sales,,W_Sales_User.8,,2017-05-05 00:00:00,W_Lead.884,Archived,false,,Debra,Young,,,,false,Warm
,Fields Sales,,W_Sales_User.2,,2016-09-14 00:00:00,W_Lead.885,Approved,false,,Renee,Vargas,,,,true,Hot
,Fields Sales,,W_Sales_User.4,,2015-07-30 00:00:00,W_Lead.886,Pending,false,,Christopher,Gonzalez,,,,false,Cool
,Fields Sales,,W_Sales_User.6,,2015-08-05 00:00:00,W_Lead.887,Contacted,false,,Leslie,Miller,,,,true,Cool
,Fields Sales,,W_Sales_User.10,,2015-12-15 00:00:00,W_Lead.888,Approved,false,,Phillip,Webster,,,,true,Hot
,Fields Sales,,W_Sales_User.9,,2016-10-04 00:00:00,W_Lead.889,New,false,,Stephanie,Edwards,,,,false,Warm
,Telesales,,W_Sales_User.9,,2015-06-06 00:00:00,W_Lead.890,Contacted,false,,Jonathon,Santos,,,,true,Cool
,Telesales,,W_Sales_User.11,,2016-07-05 00:00:00,W_Lead.891,Pending,false,,Joshua,Martinez,,,,false,Cool
,Reseller,,W_Sales_User.8,,2016-03-28 00:00:00,W_Lead.892,Rejected,false,,Kyle,Fritz,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2016-04-18 00:00:00,W_Lead.893,Open,false,,Jessica,French,,,,false,Hot
,Fields Sales,,W_Sales_User.8,,2016-06-28 00:00:00,W_Lead.894,Draft,false,,Ryan,Cook,,,,true,Hot
,Fields Sales,,W_Sales_User.10,,2015-07-07 00:00:00,W_Lead.895,Draft,false,,Jonathan,Estrada,,,,true,Warm
W_Opportunity.49815,Fields Sales,W_Account.6646,W_Sales_User.9,2017-07-24,2017-03-30 00:00:00,W_Lead.896,Qualified - Convert,true,W_Contact.6646,Brian,Klein,C S C Consulting Inc,Environmental,TX,false,Warm
,Reseller,,W_Sales_User.10,,2016-03-29 00:00:00,W_Lead.897,Contacted,false,,Darren,Ryan,,,,true,Cool
,Fields Sales,,W_Sales_User.10,,2016-03-22 00:00:00,W_Lead.898,Contacted,false,,Denise,Smith,,,,true,Hot
,Fields Sales,,W_Sales_User.14,,2016-01-03 00:00:00,W_Lead.899,Approved,false,,Cheryl,Johnson,,,,true,Warm
,Fields Sales,,W_Sales_User.16,,2017-01-21 00:00:00,W_Lead.900,Draft,false,,Zachary,Smith,,,,true,Warm
,Fields Sales,,W_Sales_User.13,,2016-01-02 00:00:00,W_Lead.901,Rejected,false,,Kelly,Torres,,,,true,Warm
,Reseller,,W_Sales_User.8,,2015-11-02 00:00:00,W_Lead.902,Contacted,false,,Rebecca,Watson,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2017-04-04 00:00:00,W_Lead.903,Submitted,false,,Adam,Garrett,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2016-04-28 00:00:00,W_Lead.904,Approved,false,,Samantha,Hicks,,,,false,Hot
,Fields Sales,,W_Sales_User.2,,2015-10-01 00:00:00,W_Lead.905,New,false,,Gina,Wallace,,,,true,Warm
,Fields Sales,,W_Sales_User.3,,2016-06-16 00:00:00,W_Lead.906,Open,false,,Nathan,Alvarez,,,,true,Warm
W_Opportunity.12029,Reseller,W_Account.6784,W_Sales_User.11,2016-02-20,2015-11-24 00:00:00,W_Lead.907,Qualified - Convert,true,W_Contact.6784,William,Murray,Avatar Technology,Environmental,MO,false,Warm
,Reseller,,W_Sales_User.4,,2016-07-06 00:00:00,W_Lead.908,Contacted,false,,Sonya,Golden,,,,true,Hot
,Reseller,,W_Sales_User.11,,2016-09-25 00:00:00,W_Lead.909,Pending,false,,Todd,Riggs,,,,true,Hot
,Telesales,,W_Sales_User.1,,2016-02-22 00:00:00,W_Lead.910,Contacted,false,,Sabrina,Mcdonald,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2015-07-26 00:00:00,W_Lead.911,New,false,,Jeffrey,Hensley,,,,true,Warm
,Reseller,,W_Sales_User.4,,2015-07-15 00:00:00,W_Lead.912,New,false,,Gerald,Patterson,,,,true,Cool
,Reseller,,W_Sales_User.2,,2016-08-30 00:00:00,W_Lead.913,Working,false,,John,Roberts,,,,true,Hot
,Reseller,,W_Sales_User.7,,2015-11-28 00:00:00,W_Lead.914,Draft,false,,Robert,Sanchez,,,,true,Cool
,Fields Sales,,W_Sales_User.6,,2016-10-16 00:00:00,W_Lead.915,Draft,false,,Ashley,Cook,,,,true,Cool
,Reseller,,W_Sales_User.7,,2016-11-23 00:00:00,W_Lead.916,Working,false,,Victoria,Wells,,,,true,Warm
,Fields Sales,,W_Sales_User.11,,2015-10-17 00:00:00,W_Lead.917,Approved,false,,Heather,Bates,,,,true,Cool
,Fields Sales,,W_Sales_User.7,,2016-12-07 00:00:00,W_Lead.918,Open,false,,Shannon,Cook,,,,false,Cool
,Fields Sales,,W_Sales_User.17,,2016-05-07 00:00:00,W_Lead.919,Draft,false,,Angela,Sullivan,,,,true,Warm
,Reseller,,W_Sales_User.15,,2015-10-23 00:00:00,W_Lead.920,Working,false,,Mikayla,Lopez,,,,false,Hot
,Reseller,,W_Sales_User.9,,2017-02-09 00:00:00,W_Lead.921,Rejected,false,,Ashlee,Reeves,,,,true,Cool
,Fields Sales,,W_Sales_User.17,,2016-02-24 00:00:00,W_Lead.922,Open,false,,Levi,Mcdonald,,,,true,Cool
,Fields Sales,,W_Sales_User.2,,2015-06-07 00:00:00,W_Lead.923,Open,false,,William,Davis,,,,false,Cool
,Fields Sales,,W_Sales_User.17,,2017-02-28 00:00:00,W_Lead.924,New,false,,William,Jackson,,,,false,Hot
,Reseller,,W_Sales_User.1,,2016-07-19 00:00:00,W_Lead.925,Contacted,false,,Curtis,Kennedy,,,,false,Hot
W_Opportunity.17073,Fields Sales,W_Account.6885,W_Sales_User.11,2017-08-13,2017-05-05 00:00:00,W_Lead.926,Qualified - Convert,true,W_Contact.6885,Stacy,Hall,Our Lab,Retail,MO,false,Warm
,Reseller,,W_Sales_User.9,,2015-12-13 00:00:00,W_Lead.927,Submitted,false,,Timothy,Medina,,,,false,Hot
W_Opportunity.6572,Reseller,W_Account.6921,W_Sales_User.7,2016-05-11,2016-01-04 00:00:00,W_Lead.928,Qualified - Convert,true,W_Contact.6921,Jose,Wagner,SmartMark,Banking,KS,false,Cool
,Fields Sales,,W_Sales_User.2,,2015-11-03 00:00:00,W_Lead.929,New,false,,Judith,Stout,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2016-09-13 00:00:00,W_Lead.930,Pending,false,,Valerie,Brown,,,,true,Hot
,Fields Sales,,W_Sales_User.7,,2015-07-10 00:00:00,W_Lead.931,Open,false,,Katie,Barnes,,,,false,Cool
,Fields Sales,,W_Sales_User.9,,2016-09-06 00:00:00,W_Lead.932,Contacted,false,,Jim,Torres,,,,true,Hot
W_Opportunity.14099,Reseller,W_Account.6953,W_Sales_User.1,2016-07-12,2016-03-18 00:00:00,W_Lead.933,Qualified - Convert,true,W_Contact.6953,Connie,Cohen,eSOLO   Incorporated,Government,HI,false,Hot
,Fields Sales,,W_Sales_User.2,,2015-10-28 00:00:00,W_Lead.934,Contacted,false,,Anthony,Long,,,,true,Hot
,Reseller,,W_Sales_User.10,,2017-03-24 00:00:00,W_Lead.935,Draft,false,,Tony,Taylor,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2015-08-26 00:00:00,W_Lead.936,Submitted,false,,Kelly,Baker,,,,false,Cool
,Reseller,,W_Sales_User.11,,2016-12-21 00:00:00,W_Lead.937,Submitted,false,,Allison,Love,,,,true,Cool
W_Opportunity.20101,Fields Sales,W_Account.6973,W_Sales_User.8,2016-08-21,2016-06-23 00:00:00,W_Lead.938,Qualified - Convert,true,W_Contact.6973,Julian,Lamb,Oak Tree Systems,Chemicals,MN,false,Warm
,Fields Sales,,W_Sales_User.7,,2016-09-27 00:00:00,W_Lead.939,Submitted,false,,Amy,Morris,,,,false,Warm
,Reseller,,W_Sales_User.8,,2015-09-24 00:00:00,W_Lead.940,Pending,false,,Mathew,Mathews,,,,false,Warm
,Fields Sales,,W_Sales_User.16,,2016-02-13 00:00:00,W_Lead.941,Draft,false,,Joshua,Thomas,,,,true,Warm
,Reseller,,W_Sales_User.7,,2016-09-18 00:00:00,W_Lead.942,Draft,false,,James,Richards,,,,true,Warm
,Reseller,,W_Sales_User.8,,2016-02-01 00:00:00,W_Lead.943,Contacted,false,,Thomas,Brown,,,,true,Warm
,Reseller,,W_Sales_User.1,,2017-01-30 00:00:00,W_Lead.944,Open,false,,David,Smith,,,,true,Cool
,Reseller,,W_Sales_User.5,,2016-09-06 00:00:00,W_Lead.945,Approved,false,,Diane,Sanders,,,,true,Cool
,Reseller,,W_Sales_User.2,,2015-05-23 00:00:00,W_Lead.946,Rejected,false,,Kimberly,Larson,,,,true,Cool
,Fields Sales,,W_Sales_User.11,,2015-05-04 00:00:00,W_Lead.947,Open,false,,Edward,Monroe,,,,false,Warm
W_Opportunity.820,Reseller,W_Account.7075,W_Sales_User.7,2016-02-12,2015-12-25 00:00:00,W_Lead.948,Qualified - Convert,true,W_Contact.7075,Alyssa,Glover,Infotrain Solutions,Not For Profit,MI,false,Warm
,Reseller,,W_Sales_User.4,,2015-09-14 00:00:00,W_Lead.949,Submitted,false,,Janet,Bailey,,,,true,Cool
,Reseller,,W_Sales_User.2,,2015-07-19 00:00:00,W_Lead.950,Approved,false,,Amy,Moore,,,,true,Cool
,Fields Sales,,W_Sales_User.6,,2017-02-09 00:00:00,W_Lead.951,Archived,false,,Steven,Zimmerman,,,,true,Warm
,Reseller,,W_Sales_User.3,,2017-03-20 00:00:00,W_Lead.952,Submitted,false,,Jessica,Palmer,,,,true,Cool
,Reseller,,W_Sales_User.11,,2016-07-19 00:00:00,W_Lead.953,Draft,false,,Rodney,Boyd,,,,false,Cool
,Fields Sales,,W_Sales_User.3,,2016-07-11 00:00:00,W_Lead.954,Draft,false,,Debra,Jones,,,,true,Cool
,Fields Sales,,W_Sales_User.11,,2015-06-12 00:00:00,W_Lead.955,Submitted,false,,Joanne,Foster,,,,true,Hot
,Fields Sales,,W_Sales_User.11,,2015-12-04 00:00:00,W_Lead.956,Pending,false,,Lucas,Thomas,,,,false,Hot
,Fields Sales,,W_Sales_User.10,,2017-04-14 00:00:00,W_Lead.957,Submitted,false,,Mitchell,Sampson,,,,true,Cool
,Reseller,,W_Sales_User.5,,2016-05-26 00:00:00,W_Lead.958,New,false,,Jerry,Gregory,,,,true,Warm
,Fields Sales,,W_Sales_User.5,,2017-02-26 00:00:00,W_Lead.959,Approved,false,,Shawn,Santos,,,,false,Cool
,Reseller,,W_Sales_User.10,,2015-10-17 00:00:00,W_Lead.960,Rejected,false,,Brian,Smith,,,,true,Warm
,Fields Sales,,W_Sales_User.17,,2015-10-21 00:00:00,W_Lead.961,Pending,false,,Daniel,Logan,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-11-03 00:00:00,W_Lead.962,Contacted,false,,Brianna,Barrett,,,,true,Hot
,Fields Sales,,W_Sales_User.8,,2015-06-06 00:00:00,W_Lead.963,Approved,false,,Johnny,Payne,,,,false,Hot
,Fields Sales,,W_Sales_User.8,,2015-08-04 00:00:00,W_Lead.964,Open,false,,Robert,Bentley,,,,false,Warm
W_Opportunity.57561,Fields Sales,W_Account.7221,W_Sales_User.7,2015-08-27,2015-06-16 00:00:00,W_Lead.965,Qualified - Convert,true,W_Contact.7221,Shawn,Smith,jobwarehouse.com,Utilities,OK,false,Hot
W_Opportunity.59928,Reseller,W_Account.7231,W_Sales_User.8,2016-03-02,2015-12-04 00:00:00,W_Lead.966,Qualified - Convert,true,W_Contact.7231,Susan,Cruz,Hampton  Haddon Marketing Corp,Construction,LA,false,Warm
,Fields Sales,,W_Sales_User.7,,2015-10-24 00:00:00,W_Lead.967,Pending,false,,Alejandro,White,,,,true,Warm
,Fields Sales,,W_Sales_User.9,,2016-01-26 00:00:00,W_Lead.968,Open,false,,Danielle,Lara,,,,true,Warm
,Reseller,,W_Sales_User.9,,2015-10-04 00:00:00,W_Lead.969,Rejected,false,,Troy,Salinas,,,,false,Cool
,Fields Sales,,W_Sales_User.4,,2016-12-28 00:00:00,W_Lead.970,Approved,false,,Melissa,Murphy,,,,true,Warm
W_Opportunity.11867,Fields Sales,W_Account.7324,W_Sales_User.9,2015-11-05,2015-08-26 00:00:00,W_Lead.971,Qualified - Convert,true,W_Contact.7324,Brittany,Bennett,Systems Analysis and Integration,Engineering,NE,false,Warm
,Reseller,,W_Sales_User.5,,2016-12-13 00:00:00,W_Lead.972,Pending,false,,Travis,Simpson,,,,true,Warm
,Telesales,,W_Sales_User.5,,2016-11-14 00:00:00,W_Lead.973,Working,false,,Anthony,Roach,,,,true,Hot
,Fields Sales,,W_Sales_User.4,,2016-11-20 00:00:00,W_Lead.974,Draft,false,,Elizabeth,Wilson,,,,false,Warm
,Reseller,,W_Sales_User.9,,2016-11-13 00:00:00,W_Lead.975,Draft,false,,Daniel,White,,,,true,Cool
,Fields Sales,,W_Sales_User.3,,2016-06-15 00:00:00,W_Lead.976,Rejected,false,,Tracie,Guerrero,,,,true,Hot
W_Opportunity.17376,Fields Sales,W_Account.7352,W_Sales_User.11,2017-03-07,2017-01-01 00:00:00,W_Lead.977,Qualified - Convert,true,W_Contact.7352,Loretta,Oconnor,SearchSyndicate,Transportation,WI,false,Hot
,Fields Sales,,W_Sales_User.11,,2017-02-18 00:00:00,W_Lead.978,Submitted,false,,David,Smith,,,,true,Hot
W_Opportunity.21038,Fields Sales,W_Account.7370,W_Sales_User.11,2015-11-11,2015-10-12 00:00:00,W_Lead.979,Qualified - Convert,true,W_Contact.7370,Alejandro,Velazquez,"Anza, Incorporated",Food & Beverage,MN,false,Hot
,Reseller,,W_Sales_User.11,,2015-12-15 00:00:00,W_Lead.980,Contacted,false,,Larry,Huerta,,,,false,Warm
,Fields Sales,,W_Sales_User.9,,2016-05-07 00:00:00,W_Lead.981,Pending,false,,Thomas,Burke,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-12-31 00:00:00,W_Lead.982,Submitted,false,,Jessica,Pierce,,,,false,Hot
,Fields Sales,,W_Sales_User.6,,2017-02-20 00:00:00,W_Lead.983,Contacted,false,,Scott,Olsen,,,,true,Warm
,Fields Sales,,W_Sales_User.10,,2016-06-01 00:00:00,W_Lead.984,Archived,false,,Meagan,Davis,,,,false,Cool
,Fields Sales,,W_Sales_User.6,,2015-06-13 00:00:00,W_Lead.985,Approved,false,,Matthew,Salazar,,,,true,Cool
,Reseller,,W_Sales_User.4,,2017-01-03 00:00:00,W_Lead.986,Submitted,false,,Charles,Nixon,,,,true,Hot
,Fields Sales,,W_Sales_User.6,,2015-08-03 00:00:00,W_Lead.987,New,false,,Daniel,Koch,,,,false,Cool
,Reseller,,W_Sales_User.6,,2017-03-31 00:00:00,W_Lead.988,Pending,false,,Angel,Byrd,,,,true,Warm
,Reseller,,W_Sales_User.7,,2015-07-05 00:00:00,W_Lead.989,Approved,false,,Isaac,Graham,,,,true,Hot
,Fields Sales,,W_Sales_User.2,,2016-02-09 00:00:00,W_Lead.990,Pending,false,,Ronald,Lee,,,,true,Hot
,Reseller,,W_Sales_User.11,,2016-11-09 00:00:00,W_Lead.991,Draft,false,,Jerry,Hayes,,,,false,Cool
,Fields Sales,,W_Sales_User.8,,2016-01-26 00:00:00,W_Lead.992,Pending,false,,William,Alexander,,,,true,Hot
